"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842532785418019090","Sat Oct 05 11:57:05 +0000 2024","2","@PartaiSocmed @erickagunawan1 Dipecat karena tidak bisa berkinerja percepatan inovasi seperti Nadiem Makarim yang prestasinya membikin kurikulum Merdeka mengurangi subsidi menaikkan UKT lalu menyediakan student loan seperti kemauan baginda https://t.co/sdzSaaAQIr","1842534473403126167","https://pbs.twimg.com/media/GZH-_wZbYAAiCtF.jpg","PartaiSocmed","in","neverland","0","1","0","https://x.com/dimadosdos/status/1842534473403126167","1047680225138466816","dimadosdos"
"1842529978493403461","Sat Oct 05 11:56:15 +0000 2024","1","@fxmario Thanks to Kurikulum Merdeka.","1842534261162684865","","fxmario","in","Between those li(n)es.","0","0","0","https://x.com/glrhn/status/1842534261162684865","129059811","glrhn"
"1842531550099071290","Sat Oct 05 11:55:36 +0000 2024","0","@dibididabidisdo fyi kak di kabupaten kita menurut survei dr penelitian guru ku kemarin. Beliau ada banyak anak SMK bahkan kelas 12 belum bisa bacaa. Karna apa?? Karna kurikulum merdeka enih","1842534101049614445","","dibididabidisdo","in","","0","1","0","https://x.com/1004yjh95/status/1842534101049614445","1329079485283463175","1004yjh95"
"1842402699012419799","Sat Oct 05 11:53:11 +0000 2024","181","@NenkMonica @nadiemmakarim Malah total menurut saya sih.. Kurikulum Merdeka yg tuker-tukeran mahasiswa beda prodi malah bikin pusing. Ga linier keilmuannya (kalau liat kurikulumnya) bingung mau disebut sarjana apa ?","1842533488890941545","","NenkMonica","in","Indonesia","1","6","9","https://x.com/saifulteladan/status/1842533488890941545","213682020","saifulteladan"
"1842402699012419799","Sat Oct 05 11:53:03 +0000 2024","0","@NenkMonica @nadiemmakarim sepakat gagal @nadiemmakarim eh mas lu tau ngga sekarang gimana anak sekolah di tempat gua gara kurikulum penjajah lu? guru kasian ngga bisa keras anak sok keras mau jadi preman itu yang lu pikir merdeka mas? mental sok jago anak sekarang di tempat gua mas","1842533456204759216","","NenkMonica","in","","0","0","0","https://x.com/puzalll/status/1842533456204759216","1551669109921705984","puzalll"
"1842533450730873004","Sat Oct 05 11:53:01 +0000 2024","0","Tau gak sih gw buka buku paket kurikulum merdeka shock banget isinya banyak aktivitas (tugasssssss) + udah ada observasi wawancara segala macem","1842533450730873004","","","in","🇵🇸","0","1","0","https://x.com/inkedsheet/status/1842533450730873004","2932316607","inkedsheet"
"1842402699012419799","Sat Oct 05 11:52:10 +0000 2024","374","@deelvote @NenkMonica @nadiemmakarim Sy sbg kakak yg adiknya sekolah pake kurikulum merdeka merasa ikut bingung jg. Ini konsepnya gmn sih sbnrnya? Adik saya ngeluh terus tugas byk tp pelajaran yg disampaikan ga maksimal. Jd mau gamau sy ikut bantuin dia nugas sambil misuh2 krn ngerasa kurikilum ini emg ga jelas.","1842533234414117186","","deelvote","in","Imagi-nation","1","9","11","https://x.com/shyooogarush/status/1842533234414117186","421035290","shyooogarush"
"1842533191015661827","Sat Oct 05 11:52:00 +0000 2024","0","TBH ini emang gagal total Fuck kurikulum merdeka kaga ada merdekanya anjeng","1842533191015661827","","","in","","0","0","0","https://x.com/kidultoo/status/1842533191015661827","1789338198151409664","kidultoo"
"1842176782667235621","Sat Oct 05 11:49:59 +0000 2024","0","@MEANSWHILLE Ini hasil dari kurikulum merdeka","1842532684683526371","","MEANSWHILLE","in","","0","0","0","https://x.com/WinotoBudi1/status/1842532684683526371","1547101792252485632","WinotoBudi1"
"1842531550099071290","Sat Oct 05 11:46:51 +0000 2024","1","-kurikulum merdeka juga. Anak ga boleh tinggal kelas walaupun ga mampu. Jadi ya belajar ga belajar bisa naik kelas. Masuk sekolah berdasarkan zonasi jadi berkurang juga keingininan belajar buat bersaing masuk sekolah favorit.","1842531895399366672","","dibididabidisdo","in","Indonesia","0","1","0","https://x.com/dibididabidisdo/status/1842531895399366672","1039824053513596928","dibididabidisdo"
